"No.","Time","Source","Destination","Protocol","Length","Info"
"3365","205.221833","2.56.57.108","192.168.1.216","TCP","55","80  >  49738 [PSH, ACK] Seq=2090642 Ack=2911 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"3366","205.221858","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2090643 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3367","205.221952","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2092103 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3368","205.222213","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2093563 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3369","205.222217","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2095023 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3370","205.222218","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2096483 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3371","205.222290","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2097943 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3372","205.222439","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2099403 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3373","205.222441","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2100863 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3374","205.222537","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2102323 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3375","205.222630","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2103783 Win=65535 Len=0"
"3376","205.222649","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2103783 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3377","205.222652","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2105243 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3378","205.222775","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2106703 Win=65535 Len=0"
"3379","205.222914","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2106703 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3380","205.222917","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2108163 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3381","205.222920","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2109623 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3382","205.223008","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2111083 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3383","205.223085","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2112543 Win=65535 Len=0"
"3384","205.223111","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2112543 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3385","205.223113","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2114003 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3386","205.223213","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2115463 Win=65535 Len=0"
"3387","205.223358","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2115463 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3388","205.223360","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2116923 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3389","205.223362","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2118383 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3390","205.223549","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2119843 Win=65535 Len=0"
"3391","205.223644","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2119843 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3392","205.223647","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2121303 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3393","205.223653","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2122763 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3394","205.223722","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2124223 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3395","205.223842","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2125683 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3396","205.223846","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2127143 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3397","205.223853","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2125683 Win=65535 Len=0"
"3398","205.223975","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2128603 Win=65535 Len=0"
"3399","205.224063","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2128603 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3400","205.224065","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2130063 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3401","205.224069","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2131523 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3402","205.224222","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2132983 Win=65535 Len=0"
"3403","205.224310","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2132983 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3404","205.224313","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2134443 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3405","205.224420","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2135903 Win=65535 Len=0"
"3406","205.224440","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2135903 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3407","205.224443","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2137363 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3408","205.224506","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2138823 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3409","205.224566","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2140283 Win=65535 Len=0"
"3410","205.224684","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2140283 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3411","205.224687","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2141743 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3412","205.224753","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2143203 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3413","205.224806","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2143203 Win=65535 Len=0"
"3414","205.224885","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2144663 Win=65535 Len=0"
"3415","205.224900","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2144663 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3416","205.224902","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2146123 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3417","205.225016","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2147583 Win=65535 Len=0"
"3418","205.225134","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2147583 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3419","205.225138","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2149043 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3420","205.225139","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2150503 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3421","205.225291","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2151963 Win=65535 Len=0"
"3422","205.225307","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2151963 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3423","205.225418","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2153423 Win=65535 Len=0"
"3424","205.225422","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2153423 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3425","205.225537","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2154883 Win=65535 Len=0"
"3426","205.225698","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2154883 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3427","205.225702","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2156343 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3428","205.225703","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2157803 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3429","205.225870","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2159263 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3430","205.225873","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2160723 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3431","205.225905","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2162183 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3432","205.225965","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2159263 Win=65535 Len=0"
"3433","205.226053","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2163643 Win=65535 Len=0"
"3434","205.226143","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2163643 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3435","205.226146","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2165103 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3436","205.226149","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2166563 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3437","205.226297","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2168023 Win=65535 Len=0"
"3438","205.226371","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2168023 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3439","205.226374","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2169483 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3440","205.226376","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2170943 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3441","205.226546","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2172403 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3442","205.226641","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2172403 Win=65535 Len=0"
"3443","205.226766","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2173863 Win=65535 Len=0"
"3444","205.226956","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2173863 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3445","205.226959","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2175323 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3446","205.226964","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2176783 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3447","205.227101","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2178243 Win=65535 Len=0"
"3448","205.227221","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2178243 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3449","205.227223","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2179703 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3450","205.227228","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2181163 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3451","205.227291","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2182623 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3452","205.227423","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2184083 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3453","205.227425","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2184083 Win=65535 Len=0"
"3454","205.227574","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2185543 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3455","205.227577","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2187003 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3456","205.227583","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2185543 Win=65535 Len=0"
"3457","205.227619","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2188463 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3458","205.227732","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2189923 Win=65535 Len=0"
"3459","205.227937","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2189923 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3460","205.228030","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2191383 Win=65535 Len=0"
"3461","205.361200","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2191383 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3462","205.361414","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2192843 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3463","205.361553","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2194303 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3464","205.361620","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2192843 Win=65535 Len=0"
"3465","205.361763","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2195763 Win=65535 Len=0"
"3466","205.362028","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2195763 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3467","205.362035","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2197223 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3468","205.362036","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2198683 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3469","205.362038","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2200143 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3470","205.362201","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2201603 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3471","205.362208","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2203063 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3472","205.362387","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2201603 Win=65535 Len=0"
"3473","205.362491","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2204523 Win=65535 Len=0"
"3474","205.363810","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2204523 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3475","205.363818","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2205983 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3476","205.363819","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2207443 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3477","205.363821","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2208903 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3478","205.363822","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2210363 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3479","205.363824","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2211823 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3480","205.363878","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2213283 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3481","205.364147","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2214743 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3482","205.364154","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2216203 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3483","205.364603","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2217663 Win=65535 Len=0"
"3484","205.367488","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2217663 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3485","205.367631","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2219123 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3486","205.367677","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2219123 Win=65535 Len=0"
"3487","205.367708","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2220583 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3488","205.367805","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2220583 Win=65535 Len=0"
"3489","205.367877","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2222043 Win=65535 Len=0"
"3490","205.367970","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2222043 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3491","205.368052","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2223503 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3492","205.368115","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2223503 Win=65535 Len=0"
"3493","205.368260","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2224963 Win=65535 Len=0"
"3494","205.368282","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=2224963 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3495","205.368286","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2226423 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3496","205.368468","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2227883 Win=65535 Len=0"
"3497","205.368550","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2227883 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3498","205.368666","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=2911 Ack=2229343 Win=65535 Len=0"
"3499","205.368742","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2229343 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3500","205.368835","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=2230803 Ack=2911 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
